time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
1970/01/01/05:36:19.537000,-0.15,0.0,0.0,0.0,0.0,-0.4522
1970/01/01/05:36:19.634000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:19.635000,-0.15,0.0,0.0,0.0,0.0,-0.4652
1970/01/01/05:36:19.734000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:19.735000,-0.15,0.0,0.0,0.0,0.0,-0.4782
1970/01/01/05:36:19.835000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:19.836000,-0.15,0.0,0.0,0.0,0.0,-0.4938
1970/01/01/05:36:19.936000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:19.937000,-0.15,0.0,0.0,0.0,0.0,-0.5068
1970/01/01/05:36:20.034000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:20.035000,-0.15,0.0,0.0,0.0,0.0,-0.5194
1970/01/01/05:36:20.134000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:20.135000,-0.15,0.0,0.0,0.0,0.0,-0.5324
1970/01/01/05:36:20.235000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:20.236000,-0.15,0.0,0.0,0.0,0.0,-0.5454
1970/01/01/05:36:20.335000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:20.336000,-0.15,0.0,0.0,0.0,0.0,-0.561
1970/01/01/05:36:20.435000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:20.435000,-0.15,0.0,0.0,0.0,0.0,-0.574
1970/01/01/05:36:20.535000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:20.536000,-0.15,0.0,0.0,0.0,0.0,-0.587
1970/01/01/05:36:20.635000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:20.635000,-0.15,0.0,0.0,0.0,0.0,-0.6
1970/01/01/05:36:20.735000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:20.736000,-0.15,0.0,0.0,0.0,0.0,-0.6158
1970/01/01/05:36:20.835000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:20.836000,-0.15,0.0,0.0,0.0,0.0,-0.6288
1970/01/01/05:36:20.935000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:20.936000,-0.15,0.0,0.0,0.0,0.0,-0.641
1970/01/01/05:36:21.035000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:21.035000,-0.15,0.0,0.0,0.0,0.0,-0.6542
1970/01/01/05:36:21.135000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:21.136000,-0.15,0.0,0.0,0.0,0.0,-0.6672
1970/01/01/05:36:21.235000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:21.236000,-0.15,0.0,0.0,0.0,0.0,-0.6802
1970/01/01/05:36:21.335000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:21.336000,-0.15,0.0,0.0,0.0,0.0,-0.6924
1970/01/01/05:36:21.435000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:21.436000,-0.15,0.0,0.0,0.0,0.0,-0.7062
1970/01/01/05:36:21.535000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:21.536000,-0.15,0.0,0.0,0.0,0.0,-0.7192
1970/01/01/05:36:21.635000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:21.637000,-0.15,0.0,0.0,0.0,0.0,-0.7322
1970/01/01/05:36:21.733000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:21.734000,-0.15,0.0,0.0,0.0,0.0,-0.7452
1970/01/01/05:36:21.835000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:21.837000,-0.15,0.0,0.0,0.0,0.0,-0.7574
1970/01/01/05:36:21.934000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:21.935000,-0.15,0.0,0.0,0.0,0.0,-0.7704
1970/01/01/05:36:22.034000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:22.035000,-0.15,0.0,0.0,0.0,0.0,-0.7834
1970/01/01/05:36:22.135000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:22.136000,-0.15,0.0,0.0,0.0,0.0,-0.7956
1970/01/01/05:36:22.235000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:22.236000,-0.15,0.0,0.0,0.0,0.0,-0.8116
1970/01/01/05:36:22.335000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:22.336000,-0.15,0.0,0.0,0.0,0.0,-0.8236
1970/01/01/05:36:22.435000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:22.436000,-0.15,0.0,0.0,0.0,0.0,-0.8366
1970/01/01/05:36:22.535000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:22.536000,-0.15,0.0,0.0,0.0,0.0,-0.8488
1970/01/01/05:36:22.634000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:22.635000,-0.15,0.0,0.0,0.0,0.0,-0.858
1970/01/01/05:36:22.733000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:22.735000,-0.15,0.0,0.0,0.0,0.0,-0.8702
1970/01/01/05:36:22.834000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:22.835000,-0.15,0.0,0.0,0.0,0.0,-0.8668
1970/01/01/05:36:22.935000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:22.936000,-0.15,0.0,0.0,0.0,0.0,-0.883
1970/01/01/05:36:23.035000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:23.036000,-0.15,0.0,0.0,0.0,0.0,-0.873
1970/01/01/05:36:23.135000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:23.136000,-0.15,0.0,0.0,0.0,0.0,-0.8862
1970/01/01/05:36:23.233000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:23.234000,-0.15,0.0,0.0,0.0,0.0,-0.8854
1970/01/01/05:36:23.335000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:23.337000,-0.15,0.0,0.0,0.0,0.0,-0.884
1970/01/01/05:36:23.433000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:23.433000,-0.15,0.0,0.0,0.0,0.0,-0.9008
1970/01/01/05:36:23.535000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:23.537000,-0.15,0.0,0.0,0.0,0.0,-0.8862
1970/01/01/05:36:23.636000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:23.637000,-0.15,0.0,0.0,0.0,0.0,-0.8894
1970/01/01/05:36:23.735000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:23.737000,-0.15,0.0,0.0,0.0,0.0,-0.9028
1970/01/01/05:36:23.834000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:23.835000,-0.15,0.0,0.0,0.0,0.0,-0.8928
1970/01/01/05:36:23.935000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:23.935000,-0.15,0.0,0.0,0.0,0.0,-0.89
1970/01/01/05:36:24.033000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:24.034000,-0.15,0.0,0.0,0.0,0.0,-0.9024
1970/01/01/05:36:24.134000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:24.136000,-0.15,0.0,0.0,0.0,0.0,-0.8968
1970/01/01/05:36:24.235000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:24.237000,-0.15,0.0,0.0,0.0,0.0,-0.8878
1970/01/01/05:36:24.335000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:24.337000,-0.15,0.0,0.0,0.0,0.0,-0.9
1970/01/01/05:36:24.435000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:24.436000,-0.15,0.0,0.0,0.0,0.0,-0.9
1970/01/01/05:36:24.535000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:24.536000,-0.15,0.0,0.0,0.0,0.0,-0.8876
1970/01/01/05:36:24.636000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:24.637000,-0.15,0.0,0.0,0.0,0.0,-0.892
1970/01/01/05:36:24.734000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:24.735000,-0.15,0.0,0.0,0.0,0.0,-0.9034
1970/01/01/05:36:24.835000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:24.835000,-0.15,0.0,0.0,0.0,0.0,-0.8982
1970/01/01/05:36:24.934000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:24.936000,-0.15,0.0,0.0,0.0,0.0,-0.8816
1970/01/01/05:36:25.035000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:25.036000,-0.15,0.0,0.0,0.0,0.0,-0.8886
1970/01/01/05:36:25.135000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:25.137000,-0.15,0.0,0.0,0.0,0.0,-0.8968
1970/01/01/05:36:25.234000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:25.234000,-0.15,0.0,0.0,0.0,0.0,-0.8892
1970/01/01/05:36:25.335000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:25.336000,-0.15,0.0,0.0,0.0,0.0,-0.8744
1970/01/01/05:36:25.435000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:25.436000,-0.15,0.0,0.0,0.0,0.0,-0.878
1970/01/01/05:36:25.535000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:25.536000,-0.15,0.0,0.0,0.0,0.0,-0.8888
1970/01/01/05:36:25.634000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:25.636000,-0.15,0.0,0.0,0.0,0.0,-0.879
1970/01/01/05:36:25.735000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:25.736000,-0.15,0.0,0.0,0.0,0.0,-0.8638
1970/01/01/05:36:25.834000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:25.835000,-0.15,0.0,0.0,0.0,0.0,-0.8748
1970/01/01/05:36:25.935000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:25.936000,-0.15,0.0,0.0,0.0,0.0,-0.8824
1970/01/01/05:36:26.035000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:26.037000,-0.15,0.0,0.0,0.0,0.0,-0.8674
1970/01/01/05:36:26.135000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:26.136000,-0.15,0.0,0.0,0.0,0.0,-0.853
1970/01/01/05:36:26.235000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:26.236000,-0.15,0.0,0.0,0.0,0.0,-0.8636
1970/01/01/05:36:26.334000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:26.335000,-0.15,0.0,0.0,0.0,0.0,-0.8708
1970/01/01/05:36:26.435000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:26.436000,-0.15,0.0,0.0,0.0,0.0,-0.8568
1970/01/01/05:36:26.535000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:26.536000,-0.15,0.0,0.0,0.0,0.0,-0.8448
1970/01/01/05:36:26.635000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:26.637000,-0.15,0.0,0.0,0.0,0.0,-0.8522
1970/01/01/05:36:26.735000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:26.736000,-0.15,0.0,0.0,0.0,0.0,-0.8504
1970/01/01/05:36:26.834000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:26.836000,-0.15,0.0,0.0,0.0,0.0,-0.8352
1970/01/01/05:36:26.935000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:26.937000,-0.15,0.0,0.0,0.0,0.0,-0.8386
1970/01/01/05:36:27.035000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:27.036000,-0.15,0.0,0.0,0.0,0.0,-0.8428
1970/01/01/05:36:27.135000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:27.136000,-0.15,0.0,0.0,0.0,0.0,-0.8272
1970/01/01/05:36:27.235000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:27.236000,-0.15,0.0,0.0,0.0,0.0,-0.8256
1970/01/01/05:36:27.335000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:27.337000,-0.15,0.0,0.0,0.0,0.0,-0.8296
1970/01/01/05:36:27.433000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:27.434000,-0.15,0.0,0.0,0.0,0.0,-0.8236
1970/01/01/05:36:27.534000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:27.535000,-0.15,0.0,0.0,0.0,0.0,-0.809
1970/01/01/05:36:27.633000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:27.635000,-0.15,0.0,0.0,0.0,0.0,-0.8158
1970/01/01/05:36:27.735000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:27.736000,-0.15,0.0,0.0,0.0,0.0,-0.8156
1970/01/01/05:36:27.835000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:27.837000,-0.15,0.0,0.0,0.0,0.0,-0.8008
1970/01/01/05:36:27.935000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:27.937000,-0.15,0.0,0.0,0.0,0.0,-0.7998
1970/01/01/05:36:28.034000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:28.035000,-0.15,0.0,0.0,0.0,0.0,-0.8034
1970/01/01/05:36:28.135000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:28.136000,-0.15,0.0,0.0,0.0,0.0,-0.792
1970/01/01/05:36:28.234000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:28.235000,-0.15,0.0,0.0,0.0,0.0,-0.7858
1970/01/01/05:36:28.335000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:28.336000,-0.15,0.0,0.0,0.0,0.0,-0.7892
1970/01/01/05:36:28.435000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:28.436000,-0.15,0.0,0.0,0.0,0.0,-0.7788
1970/01/01/05:36:28.535000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:28.536000,-0.15,0.0,0.0,0.0,0.0,-0.7736
1970/01/01/05:36:28.635000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:28.636000,-0.15,0.0,0.0,0.0,0.0,-0.777
1970/01/01/05:36:28.735000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:28.737000,-0.15,0.0,0.0,0.0,0.0,-0.7614
1970/01/01/05:36:28.835000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:28.836000,-0.15,0.0,0.0,0.0,0.0,-0.7574
1970/01/01/05:36:28.935000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:28.936000,-0.15,0.0,0.0,0.0,0.0,-0.7604
1970/01/01/05:36:29.035000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:29.036000,-0.15,0.0,0.0,0.0,0.0,-0.746
1970/01/01/05:36:29.135000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:29.136000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:29.235000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:29.236000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:29.335000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:29.336000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:29.435000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:29.437000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:29.534000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:29.535000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:29.635000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:29.636000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:29.734000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:29.735000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:29.835000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:29.836000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:29.935000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:29.936000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:30.035000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:30.036000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:30.135000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:30.136000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:30.234000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:30.235000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:30.335000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:30.336000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:30.434000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:30.436000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:30.535000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:30.536000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:30.635000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:30.637000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:30.735000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:30.736000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:30.835000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:30.836000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:30.935000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:30.936000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:31.034000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:31.035000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:31.134000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:31.135000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:31.235000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:31.235000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:31.333000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:31.334000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:31.434000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:31.436000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:31.535000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:31.536000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:31.635000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:31.636000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:31.735000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:31.736000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:31.835000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:31.836000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:31.934000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:31.935000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:32.033000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:32.034000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:32.136000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:32.137000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:32.235000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:32.236000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:32.335000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:32.336000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:32.434000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:32.435000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:32.535000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:32.536000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:32.635000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:32.636000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:32.735000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:32.737000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:32.835000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:32.836000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:32.935000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:32.936000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:33.033000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:33.034000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:33.134000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:33.136000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:33.235000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:33.237000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:33.335000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:33.336000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:33.435000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:33.437000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:33.535000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:33.536000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:33.635000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:33.636000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:33.736000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:33.737000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:33.835000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:33.836000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:33.935000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:33.936000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:34.035000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:34.036000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:34.135000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:34.136000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:34.234000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:34.234000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:34.335000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:34.337000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:34.435000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:34.436000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:34.535000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:34.536000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:34.635000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:34.636000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:34.735000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:34.736000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:34.835000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:34.836000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:34.935000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:34.936000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:35.033000,-0.15,0.0,0.0,0.0,0.0,0.0
1970/01/01/05:36:35.034000,-0.15,0.0,0.0,0.0,0.0,0.0
