time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.angular_vel,.linear_vel,.kp_dist,.kd_dist,.kp_angle,.kd_angle,.y_offset,.fork_angle,.dist_2_pallet
1970/01/01/05:33:43.888000,250,0,0,,0.054,0.157,0.1,0.176,0.176,0.02,0.176,0.131,1.582
1970/01/01/05:33:43.988000,251,0,0,,0.0531,0.156,0.1,0.176,0.176,0.02,0.176,0.126,1.575
1970/01/01/05:33:44.087000,252,0,0,,0.0533,0.155,0.1,0.177,0.177,0.02,0.177,0.124,1.567
1970/01/01/05:33:44.186000,253,0,0,,0.0532,0.154,0.1,0.178,0.178,0.02,0.178,0.121,1.559
1970/01/01/05:33:44.286000,254,0,0,,0.0534,0.153,0.1,0.18,0.18,0.02,0.18,0.117,1.55
1970/01/01/05:33:44.386000,255,0,0,,0.0527,0.153,0.1,0.18,0.18,0.02,0.18,0.113,1.542
1970/01/01/05:33:44.487000,256,0,0,,0.0528,0.152,0.1,0.181,0.181,0.02,0.181,0.111,1.534
1970/01/01/05:33:44.586000,257,0,0,,0.0527,0.151,0.1,0.182,0.182,0.02,0.182,0.108,1.526
1970/01/01/05:33:44.687000,258,0,0,,0.0525,0.15,0.1,0.183,0.183,0.02,0.183,0.104,1.518
1970/01/01/05:33:44.786000,259,0,0,,0.0524,0.15,0.1,0.184,0.184,0.02,0.184,0.101,1.51
1970/01/01/05:33:44.886000,260,0,0,,0.0525,0.148,0.1,0.185,0.185,0.02,0.185,0.099,1.501
1970/01/01/05:33:44.988000,261,0,0,,0.0522,0.148,0.1,0.186,0.186,0.02,0.186,0.095,1.493
1970/01/01/05:33:45.087000,262,0,0,,0.0521,0.147,0.1,0.187,0.187,0.02,0.187,0.092,1.486
1970/01/01/05:33:45.187000,263,0,0,,0.0522,0.146,0.1,0.188,0.188,0.02,0.188,0.09,1.477
1970/01/01/05:33:45.286000,264,0,0,,0.0516,0.146,0.1,0.188,0.188,0.02,0.188,0.087,1.47
1970/01/01/05:33:45.401000,265,0,0,,0.0516,0.144,0.1,0.189,0.189,0.02,0.189,0.084,1.461
1970/01/01/05:33:45.486000,266,0,0,,0.0517,0.144,0.1,0.19,0.19,0.02,0.19,0.082,1.453
1970/01/01/05:33:45.588000,267,0,0,,0.0513,0.142,0.1,0.191,0.191,0.02,0.191,0.078,1.443
1970/01/01/05:33:45.687000,268,0,0,,0.0505,0.142,0.1,0.191,0.191,0.02,0.191,0.074,1.435
1970/01/01/05:33:45.787000,269,0,0,,0.0507,0.141,0.1,0.192,0.192,0.02,0.192,0.072,1.427
1970/01/01/05:33:45.887000,270,0,0,,0.0507,0.14,0.1,0.193,0.193,0.02,0.193,0.07,1.418
1970/01/01/05:33:45.984000,271,0,0,,0.0504,0.139,0.1,0.194,0.194,0.02,0.194,0.066,1.41
1970/01/01/05:33:46.087000,272,0,0,,0.0505,0.139,0.1,0.195,0.195,0.02,0.195,0.064,1.402
1970/01/01/05:33:46.188000,273,0,0,,0.0505,0.138,0.1,0.196,0.196,0.02,0.196,0.062,1.393
1970/01/01/05:33:46.286000,274,0,0,,0.0499,0.137,0.1,0.196,0.196,0.02,0.196,0.059,1.384
1970/01/01/05:33:46.386000,275,0,0,,0.0498,0.136,0.1,0.197,0.197,0.02,0.197,0.056,1.376
1970/01/01/05:33:46.487000,276,0,0,,0.0499,0.135,0.1,0.198,0.198,0.02,0.198,0.054,1.368
1970/01/01/05:33:46.586000,277,0,0,,0.0492,0.134,0.1,0.198,0.198,0.02,0.198,0.051,1.359
1970/01/01/05:33:46.686000,278,0,0,,0.0491,0.134,0.1,0.199,0.199,0.02,0.199,0.048,1.351
1970/01/01/05:33:46.787000,279,0,0,,0.0487,0.132,0.1,0.199,0.199,0.02,0.199,0.046,1.342
1970/01/01/05:33:46.887000,280,0,0,,0.0492,0.131,0.1,0.2,0.2,0.02,0.2,0.046,1.333
1970/01/01/05:33:46.985000,281,0,0,,0.049,0.131,0.1,0.2,0.2,0.02,0.2,0.045,1.325
1970/01/01/05:33:47.087000,282,0,0,,0.049,0.13,0.1,0.2,0.2,0.02,0.2,0.045,1.316
1970/01/01/05:33:47.187000,283,0,0,,0.049,0.129,0.1,0.2,0.2,0.02,0.2,0.045,1.307
1970/01/01/05:33:47.286000,284,0,0,,0.0488,0.128,0.1,0.2,0.2,0.02,0.2,0.044,1.297
1970/01/01/05:33:47.387000,285,0,0,,0.0488,0.127,0.1,0.2,0.2,0.02,0.2,0.044,1.288
1970/01/01/05:33:47.487000,286,0,0,,0.049,0.126,0.1,0.201,0.201,0.02,0.201,0.043,1.279
1970/01/01/05:33:47.587000,287,0,0,,0.049,0.125,0.1,0.201,0.201,0.02,0.201,0.043,1.27
1970/01/01/05:33:47.687000,288,0,0,,0.0488,0.124,0.1,0.201,0.201,0.02,0.201,0.042,1.261
1970/01/01/05:33:47.787000,289,0,0,,0.0488,0.124,0.1,0.201,0.201,0.02,0.201,0.042,1.253
1970/01/01/05:33:47.887000,290,0,0,,0.0488,0.122,0.1,0.201,0.201,0.02,0.201,0.042,1.243
1970/01/01/05:33:47.986000,291,0,0,,0.0486,0.122,0.1,0.201,0.201,0.02,0.201,0.041,1.235
1970/01/01/05:33:48.084000,292,0,0,,0.0491,0.121,0.1,0.202,0.202,0.02,0.202,0.041,1.226
1970/01/01/05:33:48.187000,293,0,0,,0.0491,0.12,0.1,0.202,0.202,0.02,0.202,0.041,1.217
1970/01/01/05:33:48.286000,294,0,0,,0.0489,0.119,0.1,0.202,0.202,0.02,0.202,0.04,1.208
1970/01/01/05:33:48.387000,295,0,0,,0.0487,0.118,0.1,0.202,0.202,0.02,0.202,0.039,1.2
1970/01/01/05:33:48.486000,296,0,0,,0.0487,0.117,0.1,0.202,0.202,0.02,0.202,0.039,1.189
1970/01/01/05:33:48.587000,297,0,0,,0.0491,0.116,0.1,0.203,0.203,0.02,0.203,0.039,1.181
1970/01/01/05:33:48.687000,298,0,0,,0.0489,0.115,0.1,0.203,0.203,0.02,0.203,0.038,1.172
1970/01/01/05:33:48.786000,299,0,0,,0.0489,0.115,0.1,0.203,0.203,0.02,0.203,0.038,1.164
1970/01/01/05:33:48.888000,300,0,0,,0.0489,0.114,0.1,0.203,0.203,0.02,0.203,0.038,1.155
1970/01/01/05:33:48.986000,301,0,0,,0.0487,0.113,0.1,0.203,0.203,0.02,0.203,0.037,1.147
1970/01/01/05:33:49.085000,302,0,0,,0.0487,0.112,0.1,0.203,0.203,0.02,0.203,0.037,1.138
1970/01/01/05:33:49.187000,303,0,0,,0.0487,0.111,0.1,0.203,0.203,0.02,0.203,0.037,1.13
1970/01/01/05:33:49.287000,304,0,0,,0.0485,0.11,0.1,0.203,0.203,0.02,0.203,0.036,1.121
1970/01/01/05:33:49.387000,305,0,0,,0.049,0.11,0.1,0.204,0.204,0.02,0.204,0.036,1.113
1970/01/01/05:33:49.487000,306,0,0,,0.049,0.108,0.1,0.204,0.204,0.02,0.204,0.036,1.103
1970/01/01/05:33:49.588000,307,0,0,,0.0487,0.108,0.1,0.204,0.204,0.02,0.204,0.035,1.095
1970/01/01/05:33:49.688000,308,0,0,,0.0488,0.107,0.1,0.204,0.204,0.02,0.204,0.035,1.087
1970/01/01/05:33:49.787000,309,0,0,,0.0488,0.106,0.1,0.204,0.204,0.02,0.204,0.035,1.078
1970/01/01/05:33:49.887000,310,0,0,,0.0485,0.105,0.1,0.204,0.204,0.02,0.204,0.034,1.069
1970/01/01/05:33:49.985000,311,0,0,,0.0486,0.104,0.1,0.204,0.204,0.02,0.204,0.034,1.06
1970/01/01/05:33:50.087000,312,0,0,,0.0486,0.103,0.1,0.204,0.204,0.02,0.204,0.034,1.051
1970/01/01/05:33:50.186000,313,0,0,,0.0488,0.103,0.1,0.205,0.205,0.02,0.205,0.033,1.043
1970/01/01/05:33:50.287000,314,0,0,,0.0488,0.102,0.1,0.205,0.205,0.02,0.205,0.033,1.034
1970/01/01/05:33:50.397000,315,0,0,,0.0486,0.101,0.1,0.205,0.205,0.02,0.205,0.032,1.026
1970/01/01/05:33:50.487000,316,0,0,,0.0486,0.099,0.1,0.205,0.205,0.02,0.205,0.032,1.015
1970/01/01/05:33:50.587000,317,0,0,,0.0486,0.099,0.1,0.205,0.205,0.02,0.205,0.032,1.007
1970/01/01/05:33:50.687000,318,0,0,,0.0486,0.098,0.1,0.205,0.205,0.02,0.205,0.032,0.998
1970/01/01/05:33:50.787000,319,0,0,,0.0484,0.097,0.1,0.205,0.205,0.02,0.205,0.031,0.99
1970/01/01/05:33:50.887000,320,0,0,,0.0484,0.096,0.1,0.205,0.205,0.02,0.205,0.031,0.981
1970/01/01/05:33:50.986000,321,0,0,,0.0488,0.095,0.1,0.206,0.206,0.02,0.206,0.031,0.972
1970/01/01/05:33:51.085000,322,0,0,,0.0486,0.095,0.1,0.206,0.206,0.02,0.206,0.03,0.964
1970/01/01/05:33:51.186000,323,0,0,,0.0486,0.094,0.1,0.206,0.206,0.02,0.206,0.03,0.955
1970/01/01/05:33:51.287000,324,0,0,,0.0486,0.093,0.1,0.206,0.206,0.02,0.206,0.03,0.946
1970/01/01/05:33:51.386000,325,0,0,,0.0484,0.092,0.1,0.206,0.206,0.02,0.206,0.029,0.937
1970/01/01/05:33:51.487000,326,0,0,,0.0484,0.091,0.1,0.206,0.206,0.02,0.206,0.029,0.929
1970/01/01/05:33:51.587000,327,0,0,,0.0484,0.09,0.1,0.206,0.206,0.02,0.206,0.029,0.92
1970/01/01/05:33:51.687000,328,0,0,,0.0484,0.09,0.1,0.206,0.206,0.02,0.206,0.029,0.912
1970/01/01/05:33:51.787000,329,0,0,,0.0482,0.088,0.1,0.206,0.206,0.02,0.206,0.028,0.902
1970/01/01/05:33:51.887000,330,0,0,,0.0487,0.087,0.1,0.207,0.207,0.02,0.207,0.028,0.893
1970/01/01/05:33:51.986000,331,0,0,,0.0486,0.087,0.1,0.207,0.207,0.02,0.207,0.028,0.884
1970/01/01/05:33:52.087000,332,0,0,,0.0486,0.086,0.1,0.207,0.207,0.02,0.207,0.028,0.876
1970/01/01/05:33:52.186000,333,0,0,,0.0484,0.085,0.1,0.207,0.207,0.02,0.207,0.027,0.866
1970/01/01/05:33:52.287000,334,0,0,,0.0484,0.084,0.1,0.207,0.207,0.02,0.207,0.027,0.857
1970/01/01/05:33:52.387000,335,0,0,,0.0484,0.083,0.1,0.207,0.207,0.02,0.207,0.027,0.849
1970/01/01/05:33:52.486000,336,0,0,,0.0482,0.082,0.1,0.207,0.207,0.02,0.207,0.026,0.839
1970/01/01/05:33:52.586000,337,0,0,,0.0482,0.081,0.1,0.207,0.207,0.02,0.207,0.026,0.83
1970/01/01/05:33:52.687000,338,0,0,,0.0482,0.08,0.1,0.207,0.207,0.02,0.207,0.026,0.821
1970/01/01/05:33:52.787000,339,0,0,,0.0487,0.08,0.1,0.208,0.208,0.02,0.208,0.026,0.813
1970/01/01/05:33:52.887000,340,0,0,,0.0484,0.079,0.1,0.208,0.208,0.02,0.208,0.025,0.805
1970/01/01/05:33:52.987000,341,0,0,,0.0485,0.077,0.1,0.208,0.208,0.02,0.208,0.025,0.795
1970/01/01/05:33:53.087000,342,0,0,,0.0485,0.077,0.1,0.208,0.208,0.02,0.208,0.025,0.786
1970/01/01/05:33:53.187000,343,0,0,,0.0482,0.076,0.1,0.208,0.208,0.02,0.208,0.024,0.778
1970/01/01/05:33:53.287000,344,0,0,,0.0483,0.075,0.1,0.208,0.208,0.02,0.208,0.024,0.769
1970/01/01/05:33:53.386000,345,0,0,,0.0483,0.074,0.1,0.208,0.208,0.02,0.208,0.024,0.76
1970/01/01/05:33:53.488000,346,0,0,,0.048,0.074,0.1,0.208,0.208,0.02,0.208,0.023,0.752
1970/01/01/05:33:53.587000,347,0,0,,0.048,0.073,0.1,0.208,0.208,0.02,0.208,0.023,0.744
1970/01/01/05:33:53.687000,348,0,0,,0.048,0.071,0.1,0.208,0.208,0.02,0.208,0.023,0.734
1970/01/01/05:33:53.787000,349,0,0,,0.048,0.071,0.1,0.208,0.208,0.02,0.208,0.023,0.726
1970/01/01/05:33:53.887000,350,0,0,,0.0478,0.07,0.1,0.208,0.208,0.02,0.208,0.022,0.717
1970/01/01/05:33:53.987000,351,0,0,,0.0483,0.069,0.1,0.209,0.209,0.02,0.209,0.022,0.708
1970/01/01/05:33:54.087000,352,0,0,,0.0483,0.068,0.1,0.209,0.209,0.02,0.209,0.022,0.699
1970/01/01/05:33:54.187000,353,0,0,,0.048,0.067,0.1,0.209,0.209,0.02,0.209,0.021,0.691
1970/01/01/05:33:54.286000,354,0,0,,0.0483,0.066,0.1,0.209,0.209,0.02,0.209,0.022,0.681
1970/01/01/05:33:54.387000,355,0,0,,0.048,0.066,0.1,0.209,0.209,0.02,0.209,0.021,0.673
1970/01/01/05:33:54.488000,356,0,0,,0.0481,0.065,0.1,0.209,0.209,0.02,0.209,0.021,0.665
1970/01/01/05:33:54.586000,357,0,0,,0.0481,0.063,0.1,0.209,0.209,0.02,0.209,0.021,0.655
1970/01/01/05:33:54.687000,358,0,0,,0.0481,0.063,0.1,0.209,0.209,0.02,0.209,0.021,0.647
1970/01/01/05:33:54.787000,359,0,0,,0.0478,0.062,0.1,0.209,0.209,0.02,0.209,0.02,0.639
1970/01/01/05:33:54.886000,360,0,0,,0.0479,0.061,0.1,0.209,0.209,0.02,0.209,0.02,0.63
1970/01/01/05:33:54.987000,361,0,0,,0.0479,0.06,0.1,0.209,0.209,0.02,0.209,0.02,0.62
1970/01/01/05:33:55.087000,362,0,0,,0.0476,0.059,0.1,0.209,0.209,0.02,0.209,0.019,0.611
1970/01/01/05:33:55.186000,363,0,0,,0.0477,0.059,0.1,0.209,0.209,0.02,0.209,0.019,0.603
1970/01/01/05:33:55.287000,364,0,0,,0.0481,0.058,0.1,0.21,0.21,0.02,0.21,0.019,0.594
1970/01/01/05:33:55.392000,365,0,0,,0.0481,0.057,0.1,0.21,0.21,0.02,0.21,0.019,0.585
1970/01/01/05:33:55.486000,366,0,0,,0.0481,0.056,0.1,0.21,0.21,0.02,0.21,0.019,0.576
1970/01/01/05:33:55.587000,367,0,0,,0.0479,0.055,0.1,0.21,0.21,0.02,0.21,0.018,0.568
1970/01/01/05:33:55.687000,368,0,0,,0.0479,0.054,0.1,0.21,0.21,0.02,0.21,0.018,0.559
1970/01/01/05:33:55.786000,369,0,0,,0.0479,0.053,0.1,0.21,0.21,0.02,0.21,0.018,0.549
1970/01/01/05:33:55.886000,370,0,0,,0.0479,0.052,0.1,0.21,0.21,0.02,0.21,0.018,0.54
1970/01/01/05:33:55.987000,371,0,0,,0.0479,0.051,0.1,0.21,0.21,0.02,0.21,0.018,0.531
1970/01/01/05:33:56.086000,372,0,0,,0.0476,0.05,0.1,0.21,0.21,0.02,0.21,0.017,0.522
1970/01/01/05:33:56.186000,373,0,0,,0.0477,0.049,0.1,0.21,0.21,0.02,0.21,0.017,0.513
1970/01/01/05:33:56.287000,374,0,0,,0.0477,0.049,0.1,0.21,0.21,0.02,0.21,0.017,0.504
1970/01/01/05:33:56.386000,375,0,0,,0.0477,0.048,0.1,0.21,0.21,0.02,0.21,0.017,0.495
1970/01/01/05:33:56.486000,376,0,0,,0.0474,0.047,0.1,0.21,0.21,0.02,0.21,0.016,0.487
1970/01/01/05:33:56.587000,377,0,0,,0.0475,0.047,0.1,0.21,0.21,0.02,0.21,0.016,0.483
1970/01/01/05:33:56.686000,378,0,0,,0.0475,0.048,0.1,0.21,0.21,0.02,0.21,0.016,0.483
1970/01/01/05:33:56.788000,379,0,0,,0.0475,0.048,0.1,0.21,0.21,0.02,0.21,0.016,0.483
1970/01/01/05:33:56.887000,380,0,0,,0.0475,0.048,0.1,0.21,0.21,0.02,0.21,0.016,0.483
1970/01/01/05:33:56.987000,381,0,0,,0.0475,0.048,0.1,0.21,0.21,0.02,0.21,0.016,0.483
1970/01/01/05:33:57.086000,382,0,0,,0.0475,0.048,0.1,0.21,0.21,0.02,0.21,0.016,0.483
1970/01/01/05:33:57.186000,383,0,0,,0.0477,0.048,0.1,0.21,0.21,0.02,0.21,0.017,0.483
1970/01/01/05:33:57.288000,384,0,0,,0.0477,0.048,0.1,0.21,0.21,0.02,0.21,0.017,0.483
1970/01/01/05:33:57.387000,385,0,0,,0.0477,0.048,0.1,0.21,0.21,0.02,0.21,0.017,0.483
1970/01/01/05:33:57.486000,386,0,0,,0.0477,0.048,0.1,0.21,0.21,0.02,0.21,0.017,0.482
1970/01/01/05:33:57.587000,387,0,0,,0.0477,0.048,0.1,0.21,0.21,0.02,0.21,0.017,0.482
1970/01/01/05:33:57.687000,388,0,0,,0.0477,0.048,0.1,0.21,0.21,0.02,0.21,0.017,0.482
1970/01/01/05:33:57.788000,389,0,0,,0.0477,0.048,0.1,0.21,0.21,0.02,0.21,0.017,0.482
1970/01/01/05:33:57.887000,390,0,0,,0.0477,0.048,0.1,0.21,0.21,0.02,0.21,0.017,0.482
1970/01/01/05:33:57.987000,391,0,0,,0.0477,0.048,0.1,0.21,0.21,0.02,0.21,0.017,0.482
1970/01/01/05:33:58.087000,392,0,0,,0.0477,0.048,0.1,0.21,0.21,0.02,0.21,0.017,0.482
1970/01/01/05:33:58.186000,393,0,0,,0.0477,0.048,0.1,0.21,0.21,0.02,0.21,0.017,0.482
1970/01/01/05:33:58.287000,394,0,0,,0.0477,0.048,0.1,0.21,0.21,0.02,0.21,0.017,0.482
1970/01/01/05:33:58.387000,395,0,0,,0.0474,0.048,0.1,0.209,0.209,0.02,0.209,0.018,0.482
1970/01/01/05:33:58.486000,396,0,0,,0.0474,0.048,0.1,0.209,0.209,0.02,0.209,0.018,0.482
1970/01/01/05:33:58.587000,397,0,0,,0.0474,0.048,0.1,0.209,0.209,0.02,0.209,0.018,0.482
1970/01/01/05:33:58.687000,398,0,0,,0.0474,0.048,0.1,0.209,0.209,0.02,0.209,0.018,0.482
